rc_id,if_id,mz_id,company,variationname,rc_value,other_value
13462538-4706-411e-815a-c990515b74d7,428770,2220,NAB,Choice Package Tailored Home Loan (Interest Only) (Amounts < $250k),5.17,0
d82221ec-6a54-4569-adf5-69c3fdd5f884,21340,140,NAB,Base Variable Home Loan (Principal and Interest),3.69,0
f97225eb-29c6-421a-94fb-c3db1b01f579,17110,107,ANZ,Standard Variable Home Loan (Principal and Interest),5.2,0
9ad041f4-ccc6-46e1-a35b-320970ae600f,432260,3464,Qudos Bank,Variable Rate Investment Loan (LVR < 90%),5.19,0
3a052dee-fc88-49dc-9528-0553f76a643b,432330,3113,Qudos Bank,Qantas Points Investment Loan (LVR < 80%),4.69,0
2478f475-b8c5-4545-8668-3cab5d43f040,432300,3112,Qudos Bank,Low Cost Investment Loan (LVR < 80%),4.54,0
b5ac1be6-bb24-4bee-90cd-57aef8a949ec,432250,626,Qudos Bank,Variable Rate Home Loan (LVR < 90%),4.58,0
a6994c75-52d7-49ab-b385-6820c8a709a1,341100,1488,Qudos Bank,Qantas Points Home Loan (LVR < 80%),4.04,0
b47fb891-c6d5-4bcc-8417-9b9f61828bfb,200420,5011,Qudos Bank,Low Cost Home Loan (LVR 80%-90%),3.99,0
ea99bbd4-1433-4fa3-a6ce-e4e001db7eba,17290,4049,MOVE - People Driven Banking,Standard Variable Rate Investment Loan,5.25,0
d7c5d247-66ca-493f-813e-aad92ced9964,22360,1094,MOVE - People Driven Banking,First Home Loan,3.99,0
7cdbdf7f-3162-48b0-bb1e-b99fc7c8c7cb,516630,3029,UBank,Discount Offer for Investor Variable P&I Rate,3.99,0
f5896b24-25bc-44de-9589-b719985ba05b,405740,5140,UBank,Discount Offer Variable Home Loan ($700k+),3.62,0
29bca088-cf12-4f9b-b40a-4ae0ba449da3,196480,829,UBank,UHomeLoan - Standard Variable (Principal and Interest),4.17,0
31a138cc-615c-4d91-880c-5b1b46afebfe,25105,3965,Adelaide Bank,SmartFix Home Loan (Principal and Interest) 5 Years,4.49,0
5291e78e-add6-4e76-b142-71f4621b35ea,403200,2490,Adelaide Bank,SmartFit Investment Loan (Principal and Interest) (LVR < 90%),4.79,0
508e5ca0-738b-45a0-8741-c28ca448c164,199300,469,Bank of Sydney,Standard Variable Rate Home Loan,5.64,0
d00226f2-257f-4c6c-9294-f90aa38a2da5,485240,2350,Bananacoast Community Credit Union,Max Discounted Standard Investment Loan,4.6,0
9c375547-1780-4876-bcc9-e46bebb08896,485260,1378,Bananacoast Community Credit Union,Max Discounted Standard Home Loan (Principal and Interest),4.35,0
2bdca23a-9a44-4e66-8931-2ac1e9c25701,412400,2874,Heritage Bank,Standard Variable Investment Loan,5.69,0
ab18fe87-f6bd-4ed2-b0fc-2dbed1a8d8f2,21150,39,Heritage Bank,Living Equity,5.51,0
727dd799-95f4-4b72-9cf4-60aa29644527,393470,2065,Heritage Bank,Home Advantage Variable Investment Loan (Principal and Interest) ($250k-$700k) (LVR <80%),4.39,0
aaf8a760-95f6-49de-8013-224658f70e9b,517980,5049,Heritage Bank,Home Advantage Variable Investment Loan (Principal and Interest) ($150k-$250k) (LVR 80%-90%) ,4.64,0
e62977ee-eb5b-423d-b534-2bb300936a80,518000,5051,Heritage Bank,Home Advantage Variable Investment Loan (Principal and Interest) ($700k+) (LVR 80%-90%) ,4.54,0
71b8bfc5-2b83-48eb-9802-41aa984ea66c,388620,1910,Heritage Bank,Home Advantage Variable Home Loan ($700k+) (LVR<80%),3.79,0
1ab8abeb-670f-4a8e-8fb3-14f34a206f9a,513220,4892,Heritage Bank,Home Advantage Variable Home Loan ($150k-$250k) (LVR 80%-90%),3.99,0
6546b3e1-f0ea-486a-b5f0-8de83595b58e,513240,4893,Heritage Bank,Home Advantage Variable Home Loan ($250k-$700k) (LVR 80%-90%),3.94,0
0d66e9f5-6e0b-40bd-b661-dbaa806da39a,513260,4894,Heritage Bank,Home Advantage Variable Home Loan ($700k+) (LVR 80%-90%),3.89,0
0dd2239b-06ca-4390-8760-41968958bff7,388590,1911,Heritage Bank,Home Advantage Living Equity Home Loan ($700k+),4.95,0
dfb85014-0f54-48d3-bcd3-6f634eeed98e,25140,1904,Heritage Bank,Home Advantage Living Equity Home Loan ($150k-$250k),5.05,0
efd4545a-1458-434b-8b41-360d4ddb0c79,394110,2096,ING,"Orange Advantage Investment Loan (Principal and Interest) ($150-$500k, LVR<80%)",4.24,0
104607eb-c0c1-4f22-b95e-f242f6cf4403,155290,488,ING,Orange Advantage Home Loan (Principal and Interest) (Amounts < $150k),4.75,0
de7edc5c-a280-40dd-ad9f-b7c711d04288,515240,4966,ING,"Orange Advantage Home Loan (Principal and Interest) ($1m+, LVR<80%)",3.64,0
d66bcf7a-1de4-4def-bd7c-5d09ff855907,515210,4968,ING,"Orange Advantage Home Loan (Interest Only) ($1m+, LVR<80%) ",4.04,0
7770ff21-5d1c-4685-a2e9-bf78fbceefa1,374550,4823,ING,"Mortgage Simplifier Home Loan (Principal and Interest) ($500k-$1m, LVR < 80%)",3.73,0
f94df7c5-6ab7-4b35-9cd3-3045b70b251f,259290,978,ING,"Mortgage Simplifier Home Loan (Principal and Interest) ($150k-$500k, LVR 80%-90%)",4.02,0
2620d5d4-7447-4bfc-b1ce-d8b23fdc419e,307640,1326,P&N Bank,Smooth Home Loan (LVR < 80%),4.64,0
1d6c27ea-f8aa-42ca-9278-00d186fa2ef1,20790,551,P&N Bank,Equity Access,5.64,0
dda3a148-8789-467b-9543-5d0441744cc5,409490,3100,P&N Bank,& Home Loan ,3.99,0
59565ef8-e83e-4f28-84d5-8c52cfb0a7a1,271060,1657,Australian Military Bank,Value Home Loan,4.09,0
b27bad32-b625-48ab-a8a4-409b4e546e95,414550,4180,AMP Bank,Professional Package Investment Loan (Interest Only) ($250k-$750k),4.48,0
f4fba860-0e39-4cd8-bbce-b1c87271ece5,414540,4179,AMP Bank,Professional Package Investment Loan (Interest Only) ($100k-$250k),5.12,0
d59a4b0e-effb-4c6c-b0a2-a4c1f0a32430,20930,4176,AMP Bank,Professional Package Home Loan (Interest Only) ($100k-$250k),5.11,0
5f3e6a3a-d759-4540-b607-316c0bb29fbb,414460,4187,AMP Bank,Introductory Classic Investment Loan (Interest Only),6.52,0
a7edb20c-e58a-4841-abda-8c6eca6bd04d,414480,4183,AMP Bank,Classic Variable Investment Loan (Interest Only),6.52,0
ae8665b7-7844-4575-92d9-34b052125754,394630,2936,AMP Bank,Professional Package Line of Credit Investment Loan ($750k+),4.88,0
b0e20634-ae8c-4c26-9adb-1ac61b50f1db,19840,2104,AMP Bank,Professional Package Line of Credit Home Loan ($250k-$750k),4.68,0
0f350e8c-224e-47cd-932c-d7a1b2521db1,394620,1759,AMP Bank,Professional Package Line of Credit Home Loan ($750k+),4.54,0
439f04c6-7172-447c-a87c-fae8f0a55ac6,484500,2925,AMP Bank,Professional Package Investment Loan (Principal and Interest) ($250k-$750k),4.24,0
72b1719c-66f9-4108-a37b-51839d19c0a4,484530,2103,AMP Bank,Professional Package Home Loan (Principal and Interest) ($500k-$750k),3.79,0
300eb9e4-0779-4173-8713-03d9b3f6afc0,484520,66,AMP Bank,Professional Package Home Loan (Principal and Interest) ($100k-$250k),4.49,0
d625f56d-d471-4d94-815b-d10b0d0e42c4,484550,2943,AMP Bank,Introductory Classic Investment Loan (Principal and Interest),6.47,0
fe09016c-c75e-4679-b048-a195396ce5ad,414420,2922,AMP Bank,Essential Investment Loan,5.12,0
0415a3c0-6073-49e1-b1cc-79d6b7ea239e,481100,2875,AMP Bank,Essential Home Loan ($40k-$100k),4.62,0
e450bccd-4645-448e-882b-258b81a43b33,126620,73,AMP Bank,Classic Variable Home Loan (Principal and Interest),5.5,0
62c4274b-976e-429f-8ff6-1f8c9cf3ac34,188320,72,AMP Bank,Classic Line of Credit Home Loan,6.21,0
102bb8e0-98bb-442b-a233-82fa86145391,18710,360,Arab Bank Australia,Personal Line of Credit,6.6,0
b5fcfca5-4000-40c0-928b-5aa359de8db6,498573,3623,Arab Bank Australia,Fixed Rate Home Loan 3 Years,5.49,0
f5ddf80f-1def-43e5-a276-3bc52f030e18,498572,3622,Arab Bank Australia,Fixed Rate Home Loan 2 Years,5.49,0
188b46ad-1159-4ba4-b378-160ccb94d1df,498575,3625,Arab Bank Australia,Fixed Rate Home Loan 5 Years,5.49,0
f9304809-60b0-41c1-be46-d5baf78e2be7,389970,1974,Aussie,"Select Standard Variable Investment Loan (Principal and Interest) ($500k+, LVR 80%-90%)",4.39,0
9a35a64e-ac7a-488e-931f-07b568d9a3b4,359230,1528,Aussie,"Select Standard Variable Home Loan (Principal and Interest) ($500k+, LVR 80%-90%)",3.89,0
77d16920-052b-4bb5-b859-c3fedf6a4469,359440,3970,Aussie,Select Line of Credit Home Loan (LVR 80%-90%),4.24,0
8674bd70-f876-45cb-b765-792e92aa7485,389480,1966,Aussie,"Select Basic Investment Loan (Principal and Interest) ($500k+, LVR 80%-90%)",4.39,0
a9d97b65-cd41-48b9-8682-732769c2e23b,358220,1529,Aussie,"Select Basic Home Loan (Principal and Interest) ($500k+, LVR 80%-90%)",3.89,0
eab1c0e9-c179-4efb-a851-0fc8807a92dc,358250,1531,Aussie,"Select Basic Home Loan (Principal and Interest) ($500k+, LVR 90%-95%)",4.19,0
319b0d8d-cd58-44fe-a700-245049891c67,511990,4665,Aussie,IQ Basic Investment Loan (Principal and Interest) (LVR < 70%),3.89,0
d79ee1b9-7370-4e05-810e-4dae02b35ab3,512050,4664,Aussie,IQ Basic Investment Loan (Interest Only) (LVR < 70%),4.29,0
af70c878-0409-48bc-b5bc-44ee55722a6b,512000,4662,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR < 70%),3.69,0
26ccde3d-1fe7-4b1c-864a-d4f09e28e6cd,344240,595,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR 80%-90%),3.99,0
7d6ce282-d759-434d-bc3e-1844aa5f8db4,512010,1801,Aussie,IQ Basic Home Loan (Interest Only) (LVR < 70%),4.14,0
0ff6b50f-8d84-4256-835f-3a569f3ecdbe,160210,1961,Aussie,IQ Offset Investment Loan (Principal and Interest) (LVR 80%-90%),4.54,0
d2f29260-7110-4523-a5be-eae98cbc186b,160200,2164,Aussie,IQ Offset Investment Loan (Principal and Interest) (LVR 70%-80%),4.14,0
0819e589-c38d-415f-8741-75d2ddd5ed13,399250,2710,Aussie,IQ Offset Investment Loan (Interest Only) (LVR 70%-80%) ,4.74,0
cdf84ec2-d264-4090-9eae-f4b42d035ca4,358130,1805,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR 90%-95%),4.19,0
74df4044-d7d2-4e0a-b0c3-2bf85ae22480,511910,4659,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR < 70%),3.69,0
8d890665-95e5-409b-9415-d3d65a14165e,358120,4842,Aussie,IQ Offset Home Loan (Interest Only) (LVR 70%-80%),4.44,0
03a48949-4e4f-48c2-8ddc-c3d04dfd9ce1,219610,943,Bank of Melbourne,Standard Variable Home Loan (Principal and Interest),5.2,0
12d07344-3b0c-4b1c-9ced-b70b5d222517,443760,3648,Bank of Melbourne,Basic Investment Loan (Principal and Interest),5.2,0
c11904aa-44ab-48bf-a627-579eedf1ceb5,211530,3647,Bank of Melbourne,Basic Home Loan (Principal and Interest),4.62,0
e7467c86-050f-43a0-8d20-579ea62e753a,400120,2362,Bank of Melbourne,Advantage Package Variable Investment Loan (Principal and Interest) (New Customer) ($500k-$750k),4.98,0
2463f118-56cf-4ffa-89a7-cadda4a1b32c,400090,2364,Bank of Melbourne,Advantage Package Variable Investment Loan (Principal and Interest) (New Customer) ($150k-$250k),5.18,0
f9a0732c-8fd5-445d-b25e-5ed0fb6dca92,309470,964,Bank of Melbourne,Advantage Package Variable Home Loan (Principal and Interest) (New Customer) ($500k-$750k),4.4,0
4c29f39b-a90a-41df-865e-f8120872b6dc,310960,1352,Bank of Melbourne,Advantage Package Variable Home Loan (Principal and Interest) (New Customer) ($750k+),4.3,0
10d63b41-2099-46a1-b7bd-b29db5593474,220380,3895,BankSA,Standard Variable Home Loan (Interest Only),5.8,0
9c8ec7d9-6029-4930-a629-ee5ad642cc75,400260,2367,BankSA,Standard Variable Investment Loan (Principal and Interest),5.78,0
8a157583-8e80-4787-8005-1bf6bdecf284,443740,2001,BankSA,Basic Investment Loan (Principal and Interest) (New Customer),4.19,0
cd14ddab-5de0-4163-8638-3c779687d238,443750,28,BankSA,Basic Home Loan (Principal and Interest) (New Customer),3.64,0
ffc691e2-b74a-4a23-9e5e-d695d7f1273c,400180,2369,BankSA,Advantage Package Variable Investment Loan (Principal and Interest) (New Customer) ($150k-$250k),5.18,0
7350e1ff-8425-47cb-92d4-b8432a07fcdb,400210,2371,BankSA,Advantage Package Variable Investment Loan (Principal and Interest) (New Customer) ($500k-$750k),4.93,0
9527649d-90d2-4b48-a20d-c5a7ad2f1917,400170,3901,BankSA,Advantage Package Variable Investment Loan (Principal and Interest) ($100k-$150k),5.53,0
4fc8bf34-0bb5-4871-81c2-c9519730f565,23540,2816,BankVic,Standard Variable Investment Loan,5.19,0
a7784a4a-3fa4-49c2-8df8-54ab04d2c5a0,240350,1494,BankVic,Offset Variable Home Loan,4.64,0
9d7c8273-c2be-42fe-9f75-515214cd432d,330870,1408,BankVic,Base Variable Rate Home Loan,3.89,0
d8354146-32b7-404c-a146-b37ffdca0649,413230,2879,Bankwest,Mortgage Shredder Investment Loan (Principal and Interest),6.07,0
536cd0d7-a371-49ba-adf1-c9cf03f1695c,427860,3384,Bendigo & Adelaide Bank,Connect Package Investment Loan (Principal and Interest) ($500k+),4.71,0
222af6e4-252a-4fb9-9987-159a9ed78a32,524340,1814,Beyond Bank Australia,Special Low Variable Rate Home Loan (LVR < 80%),3.73,0
daf778ba-be96-4974-866f-01a0d469ca92,447790,1887,Beyond Bank Australia,Total Home Loan Package Variable Investment Loan ($500k+),4.69,0
b070ea07-04da-4160-8c44-c389d1994633,447730,302,Beyond Bank Australia,Standard Variable Rate Investment Loan,5.49,0
cc6fbac1-4258-4271-8120-ff5d23c6813c,378630,3480,Beyond Bank Australia,Total Home Loan Package All in One Home Loan ($300k-$500k),4.65,0
38f66aea-0bba-4c33-a525-6af6bc825d75,19960,3478,Beyond Bank Australia,Standard Variable Rate Home Loan (LVR < 90%),5.2,0
f791a423-0732-4b22-8b6b-24062298eefd,19800,3476,Beyond Bank Australia,Pinnacle Plus Package All in One Home Loan ($300k+),4.9,0
6512f188-fed6-47f8-b6fd-0b793af9bc43,24260,3477,Beyond Bank Australia,Basic Variable Home Loan (LVR < 90%),4.5,0
2a04d443-7cd7-4e8d-a88e-790470f4cbfa,17010,42,Bank of Queensland,Standard Variable Rate Home Loan (Principal and Interest),5.61,0
dca715a9-780a-460f-bf7e-321a20b9392c,397520,2241,Bank of Queensland,Privileges Package Variable Rate Investment Loan (Principal and Interest) ($150k-$250k),5.68,0
199bed92-c7f7-4e5b-a1e4-bd8fb47ee0d6,397280,2243,Bank of Queensland,Privileges Package Variable Rate Investment Loan (Principal and Interest) ($1m+),5.28,0
27f4d7b7-2135-424c-a595-b82b57af0845,23110,49,Bank of Queensland,Privileges Package Variable Rate Home Loan (Principal and Interest) ($150k-$250k),5.11,0
da96379f-40db-4394-824e-fb84d8fa05f6,217322,2212,Bank of Queensland,Privileges Package Fixed Rate Home Loan (Principal and Interest) 2 Years,5.11,0
c73ad2b4-ae54-42d4-8668-22646c297da1,217324,2214,Bank of Queensland,Privileges Package Fixed Rate Home Loan (Principal and Interest) 4 Years,5.11,0
3154416e-abcf-46a8-a743-de81a982a914,428150,3203,Bank of Queensland,Line of Credit Investment Loan,7.58,0
d06ae262-63a2-497b-bd19-917f095627a8,397240,2245,Bank of Queensland,Economy Investment Loan (Principal and Interest),4.09,0
498f9623-bf3e-40be-a1c9-edcb45722755,402990,3004,Bank of Queensland,Clear Path Variable Rate Investment Loan (Principal and Interest),5.04,0
7c11b437-bd08-4a7a-b064-12dfb5e82392,423120,1396,Bank of Queensland,Clear Path Line of Credit Investment Loan,5.84,0
afc1aff9-5c05-4dd0-aea1-70f9649c1759,21000,179,Citi,Standard Variable Home Loan,5.67,0
bfa602fb-4579-4dd6-90ae-a60008cd44cb,24320,3103,Citi,Basic Variable Home Loan (LVR < 80%),4.31,0
a7953bdc-29de-4f87-aee4-78eb06c99d33,17350,1748,Community First Credit Union,Basic Variable Home Loan (Principal and Interest) (LVR < 80%),4.1,0
7ca8ff63-0102-4846-8472-bdc5a8ad4a1e,21250,2429,Gateway Bank,Standard Variable Investment Loan,5.67,0
b6d00905-ffcf-405b-a360-0f1fefe2ae23,402740,2424,Gateway Bank,Premium Package Investment Loan (LVR 80%-85%),4.38,0
d38bb81c-5c9f-410c-90b4-3d62b0b4ca6c,349600,1270,Gateway Bank,Premium Package Home Loan (LVR 80%-85%),3.74,0
1a281b30-01f2-431a-b135-b31e7aa48d7b,402790,2426,Gateway Bank,Low Rate Essentials Investment Loan (LVR < 80%),4.12,0
51c8f8a3-ee60-4e27-8926-351023064047,402780,2427,Gateway Bank,Low Rate Essentials Investment Loan (LVR 80%-85%),5.23,0
7781dc3a-125c-4316-a856-10c8884c0648,87830,2509,Homeloans,"Ultra Plus Home Loan (Principal and Interest) ($200k+, LVR 80%-90%)",4.15,0
0e39f961-b51b-4343-b041-94c4a172f35d,483870,4146,Homestar Finance,"Variable Rate Investment Loan (Interest Only) (Amounts <$750k, LVR <70%)",3.89,0
2996468d-3a07-4878-b8d1-ff416fcf1187,483450,4142,Homestar Finance,"Variable Rate Home Loan (Interest Only) (Amounts < $750k, LVR < 70%)",3.74,0
05daf4d6-ac99-479e-80da-6bc7d5f8bb5a,215260,264,HSBC,Home Smart Home Loan,5.23,0
f6e5ad22-f17b-46ef-acb0-7c811eaaddd9,22120,265,HSBC,Home Equity Home Loan,5.31,0
2d392f97-120d-48d0-ba74-3ca997358961,177530,2435,Hunter United,Package Home Loan,4.69,0
596a499d-136b-4142-9a27-f6a23a82b0fd,483580,4124,Illawarra Credit Union,2 Year Introductory Variable Home Loan,4.85,0
ab4e828f-b354-45b4-ad68-f89a1b973e52,417800,2775,Illawarra Credit Union,Variable Lite Investment Loan (Principal and Interest),5.45,0
8e855e49-906c-4336-9c59-54a1d6511c3c,294800,1520,Illawarra Credit Union,Variable Home Loan (Principal and Interest) ($250k+),4.2,0
f890edcb-1508-4d3b-9502-32aa97e02c6c,489770,2230,Commonwealth Bank of Australia,3 Year Special Economiser Investment Loan (Principal and Interest),5.34,0
743cbad2-0b62-47a1-8afd-4b78cbeb6134,208534,1334,Commonwealth Bank of Australia,Wealth Package Fixed Rate Home Loan 4 Years,4.72,0
183f6449-ff4e-4968-b0fd-616a4c631df1,208531,1331,Commonwealth Bank of Australia,Wealth Package Fixed Rate Home Loan 1 Year,4.72,0
2c7a5c77-7e8e-43a3-995c-bd98fbd468c4,489810,2238,Commonwealth Bank of Australia,No Fee Variable Rate Investment Loan (Principal and Interest),5.1,0
98a38da7-a995-448f-982d-72370e40939e,489760,2229,Commonwealth Bank of Australia,Introductory 12 Month Discounted Variable Investment Loan (Principal and Interest),5.8,0
c03d6f2c-b14c-449a-81fd-59e4716607dd,489740,2207,Commonwealth Bank of Australia,Introductory 1 Year Guaranteed Rate Investment Loan (Principal and Interest),5.8,0
63e93516-b9f7-4ed6-b70e-03abe901adab,489800,2237,Commonwealth Bank of Australia,Economiser Investment Loan (Principal and Interest),5.34,0
9445df8a-0343-41ff-a7f1-6ad5e6a17079,450080,3660,ME Bank,"Member Package Flexible Investment Loan (Principal and Interest) ($150k-$400k, LVR 80%-90%)",4.74,0
e8b9bbec-3108-40cc-93ac-7a7f08aaed11,450130,3666,ME Bank,"Member Package Flexible Investment Loan (Principal and Interest) ($700k+, LVR 80%-90%)",4.54,0
9ed2aff9-2a8a-4176-a4c7-6e1328b1a60f,450000,3659,ME Bank,"Member Package Flexible Investment Loan (Principal and Interest) ($150k-$400k, LVR < 80%)",4.34,0
0701f49a-3103-48a3-92bf-cece7cadb62f,406040,4590,ME Bank,"Member Package Flexible Investment Loan (Principal and Interest) (Amounts < $150k, LVR < 80%)",5.08,0
a9c67626-dde1-4898-a44e-e53811cb695b,450570,3373,ME Bank,"Member Package Flexible Home Loan (Principal and Interest) ($400k-$700k, LVR 90%-95%)",5.18,0
cb78adf6-accf-42ef-842f-c19dde9189dc,450500,3658,ME Bank,"Member Package Flexible Home Loan (Principal and Interest) ($150k-$400k, LVR 90%-95%)",5.18,0
cddd567e-49aa-4644-9a12-82d0ac9de952,450290,3662,ME Bank,"Member Package Flexible Home Loan (Principal and Interest) ($150k-$400k, LVR < 80%)",3.74,0
faad6e3b-86ef-4533-a7ad-d66f45d506ec,450470,3663,ME Bank,"Member Package Flexible Home Loan (Principal and Interest) ($700k+, LVR 80%-90%)",4.09,0
07483d6c-adc1-4078-94fd-698475aa20e3,375280,4296,ME Bank,"Member Package Flexible Home Loan (Principal and Interest) (Amounts < $150k, LVR < 80%)",4.83,0
bed7ce13-2669-43f2-96c1-1d43cb6d5352,425635,45925,ME Bank,Flexible Investment Loan Fixed (Principal and Interest) 5 Years ,5.79,6.09
d1c4f19e-6e8f-4837-8e69-02d2a13bb9e6,425632,45922,ME Bank,Flexible Investment Loan Fixed (Principal and Interest) 2 Years,5.79,6.09
ba5763bb-7ea2-400f-a57f-c8153eeab7b0,406020,2642,ME Bank,Flexible Investment Loan (Principal and Interest) (LVR < 80%),5.79,0
f101f74f-25c4-4c25-9e89-0a5349e9787c,425645,45915,ME Bank,Flexible Home Loan Fixed 5 Years (LVR < 90%),5.03,5.33
381e0822-7c5c-4bef-ae3f-0b2bc2bf14cf,425647,45917,ME Bank,Flexible Home Loan Fixed 7 Years (LVR < 90%),5.03,5.33
5eea389c-f57f-4305-83e9-17ababd7531f,425642,45912,ME Bank,Flexible Home Loan Fixed 2 Years (LVR < 90%),5.03,5.33
a29149e9-de52-410d-8582-ae6930385c55,425644,45914,ME Bank,Flexible Home Loan Fixed 4 Years (LVR < 90%),5.03,5.33
35930710-7d25-44ef-9801-698ffed2ace5,375250,1857,ME Bank,Flexible Home Loan (LVR < 80%),5.03,0
051cdb6d-a4be-4eee-ae31-0c0433e1bd9d,25360,3779,Liberty Financial,Liberty Star Home Loan (LVR 80%-95%),5.09,0
5a72cb08-1466-4ce2-8808-5bebcdf29a55,413750,1287,Liberty Financial,Liberty Sharp Home Loan (LVR 60%-70%),3.89,0
91699aa9-3638-4abb-9151-05cf7af75a36,410740,3458,Macquarie Bank,"Basic Home Loan (Principal and Interest) ($750k+, LVR 70%-80%)",3.79,0
006cadda-ba1a-4a94-b6ea-e58c7e640e73,135480,4066,Macquarie Credit Union,Introductory Rate Home Loan,4.99,0
e30fe322-effc-4af0-ad6c-1bcc35ea3a6f,167580,5014,Macquarie Credit Union,First Home Buyer's Home Loan,4.99,0
4cf4cccc-a2f0-4bb0-aae3-d3c089925844,487020,4801,Mortgage House,Advantage Investment Loan Special,3.99,0
5d7f96ea-fcaf-45d8-bda6-49f6025a4751,55700,297,MyState,Standard Variable Home Loan (Principal and Interest),5.23,0
e9c534e6-7457-484c-9608-bd76aa7e60bb,296390,1312,MyState,Special Residential Home Loan (Principal and Interest) (LVR < 80%),3.99,0
c1b252fd-f360-455b-bd52-d100c5af86ee,516050,4867,Newcastle Permanent,Premium Plus Package Variable Rate Investment Loan (Principal and Interest) (Amounts < $500k),4.87,0
d0da99f8-c62f-4525-82a2-8043cb104bac,516070,4869,Newcastle Permanent,Premium Plus Package Variable Rate Investment Loan (Principal and Interest) ($750k-$900k),4.72,0
3a952535-8e64-4083-9133-b72dd96ae556,516020,2076,Newcastle Permanent,Real Option Investment Loan (Principal and Interest),5.35,0
c5254ee7-0b85-4b97-8516-6203b0175af7,22670,333,Newcastle Permanent,Real Equity Credit Facility Home Loan,5.7,0
e8eaab23-a522-4314-b6b5-b8d2e84edaab,208820,1035,Newcastle Permanent,Real Deal Variable Home Loan (Principal and Interest) (Introductory),4.65,0
0e70bef6-570a-4974-b03f-7c8e681498fa,229800,334,Newcastle Permanent,Premium Variable Home Loan (Principal and Interest),5.27,0
16ea47d1-8b3f-4942-8eef-26cbf69a4ad8,350530,4862,Newcastle Permanent,Premium Plus Package Variable Rate Home Loan Special (Principal and Interest) (LVR < 80%),3.64,0
90dae3d1-c454-4a9b-bf8e-1c414e7afacf,21530,4598,Newcastle Permanent,Premium Plus Package Variable Rate Home Loan (Principal and Interest) ($500k-$750k),4.52,0
3824c41b-07de-478b-9783-62c70d1fedd5,201710,4602,Newcastle Permanent,Premium Plus Package Variable Rate Home Loan (Principal and Interest) ($900k+),4.37,0
0289222c-1a4f-4553-b934-e21734797886,201700,2770,Newcastle Permanent,Premium Plus Package Credit Facility Home Loan ($900k+),4.9,0
a3ce973b-ee1e-4dbe-9241-d4098cac017e,141810,2769,Newcastle Permanent,Premium Plus Package Credit Facility Home Loan ($750k-$900k),4.95,0
61e68a26-c563-48e0-b513-327b7ffadad5,362420,1821,People's Choice Credit Union,Basic Variable Home Loan (Principal and Interest) (New Customer) (LVR < 80%),4.42,0
57199690-43c5-474d-974f-783af2b749f0,407620,2789,People's Choice Credit Union,Standard Variable Investment Loan (Principal and Interest),5.85,0
de61b68c-2c8f-4a8a-83cc-328dfefcdacc,407700,2783,People's Choice Credit Union,Package Variable Investment Loan (Principal and Interest) (New Customer),4.85,0
