rc_id,if_id,mz_id,company,variationname,rc_value,other_value
d79ee1b9-7370-4e05-810e-4dae02b35ab3,512050,4664,Aussie,IQ Basic Investment Loan (Interest Only) (LVR < 70%),363,0
af70c878-0409-48bc-b5bc-44ee55722a6b,512000,4662,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR < 70%),363,0
26ccde3d-1fe7-4b1c-864a-d4f09e28e6cd,344240,595,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR 80%-90%),363,0
7d6ce282-d759-434d-bc3e-1844aa5f8db4,512010,1801,Aussie,IQ Basic Home Loan (Interest Only) (LVR < 70%),363,0
0ff6b50f-8d84-4256-835f-3a569f3ecdbe,160210,1961,Aussie,IQ Offset Investment Loan (Principal and Interest) (LVR 80%-90%),363,0
d2f29260-7110-4523-a5be-eae98cbc186b,160200,2164,Aussie,IQ Offset Investment Loan (Principal and Interest) (LVR 70%-80%),363,0
0819e589-c38d-415f-8741-75d2ddd5ed13,399250,2710,Aussie,IQ Offset Investment Loan (Interest Only) (LVR 70%-80%) ,363,0
cdf84ec2-d264-4090-9eae-f4b42d035ca4,358130,1805,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR 90%-95%),363,0
74df4044-d7d2-4e0a-b0c3-2bf85ae22480,511910,4659,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR < 70%),363,0
8d890665-95e5-409b-9415-d3d65a14165e,358120,4842,Aussie,IQ Offset Home Loan (Interest Only) (LVR 70%-80%),363,0
d3a94618-b82f-4fa9-ab18-09e4804878c5,514503,22813,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 3 Years (LVR < 70%),363,0
6fa0b509-1f57-4afd-a746-5035719b177b,514504,22814,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 4 Years (LVR < 70%),363,0
1457dc8f-4fc8-4b65-8bbf-13a6a33d7164,514513,27153,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 3 Years (LVR < 70%),363,0
51b3b6d8-2253-450d-923f-3782948552a0,516195,50045,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 5 Years (LVR 70%-80%),363,0
3b53c350-c5db-4990-abd4-23f60d77268e,516191,50041,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 1 Year (LVR 70%-80%),363,0
c09e6925-b718-455f-95d6-998945bee9cb,514512,27152,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 2 Years (LVR < 70%),363,0
9198cabc-9964-4cd3-b63b-bfab41fc0f22,514515,27155,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 5 Years (LVR < 70%),363,0
aa51e1fe-c909-4c41-b879-c83c3e7dbc16,516252,50022,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 2 Years (LVR 80%-95%),363,0
273e2afe-3aff-493e-8da4-18b24c953a71,516255,50025,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 5 Years (LVR 80%-95%),363,0
65dab13f-5bb0-4d19-8e70-c8de048ffdc5,524734,15384,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 4 Years (LVR 70%-80%),363,0
41d556db-9da4-4899-a90d-465b658a8964,516253,50023,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 3 Years (LVR 80%-95%),363,0
94c7c743-1b37-4fa1-afe3-95414f5bb033,524732,15382,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 2 Years (LVR 70%-80%),363,0
41293459-bb40-4006-a09c-152f4f360660,516242,50032,Aussie,IQ Offset Home Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),363,0
55e2b08c-0e09-4502-80fd-34068ff2b49d,516241,50031,Aussie,IQ Offset Home Loan Fixed (Interest Only) 1 Year (LVR 70%-80%),363,0
b65f224c-276c-4fb5-94c5-adcb14c7f006,514493,30433,Aussie,IQ Offset Home Loan Fixed (Interest Only) 3 Years (LVR < 70%),363,0
dafbacd2-2aa1-4fb9-821f-ac1a3686904a,524751,18631,Aussie,IQ Basic Investment Loan Fixed (Principal and Interest) 1 Year (LVR 80%-95%),363,0
a9ae51c0-3364-476c-b774-807f0de94070,524744,18634,Aussie,IQ Basic Investment Loan Fixed (Principal and Interest) 4 Years (LVR 70%-80%),363,0
f02b5736-2aa9-4987-ba43-a6fb10a896bb,516153,50013,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),363,0
13705bec-0f58-48a5-a922-7d971f73016d,516154,50014,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),363,0
842cc8bc-8c73-4644-b80a-c27dbd88c59e,516151,50011,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 1 Year (LVR 70%-80%),363,0
3c22700d-5611-410c-aeb5-f97269b934e6,406502,27052,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 2 Years (LVR < 70%),363,0
a4c3fd23-c34e-46f0-a81b-faa919a93b73,406504,27054,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 4 Years (LVR < 70%),363,0
c9e889e8-aaa0-4913-86b5-22b99fc44b5b,516183,49983,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 3 Years (LVR 80%-95%),363,0
c721a6fc-1427-452a-823b-18fc54394a9d,524725,1765,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 5 Years (LVR 70%-80%),363,0
a574a587-2e4e-4f40-881a-4d31b2cda0db,516184,49984,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 4 Years (LVR 80%-95%),363,0
8379ca3e-d99c-46c4-a33c-79dbdac59d22,524724,1764,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 4 Years (LVR 70%-80%),363,0
fd383b31-fb8b-409f-8409-feb3b2acf4a9,524722,1762,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 2 Years (LVR 70%-80%),363,0
37a615a3-3315-4563-b71c-992a33ddaaf2,516174,49994,Aussie,IQ Basic Home Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),363,0
dab13f78-b159-447f-b32c-cb8b4aa4541c,516175,49995,Aussie,IQ Basic Home Loan Fixed (Interest Only) 5 Years (LVR 70%-80%),363,0
dcd326da-0ac9-4583-ac82-266582c9f3c1,406493,27043,Aussie,IQ Basic Home Loan Fixed (Interest Only) 3 Years (LVR < 70%),363,0
055982bb-5c35-4521-adc7-3ac840d6b1e9,406491,27041,Aussie,IQ Basic Home Loan Fixed (Interest Only) 1 Year (LVR < 70%),363,0
dd2ddc2c-3857-46d8-ac7c-13f9daa71c80,406492,27042,Aussie,IQ Basic Home Loan Fixed (Interest Only) 2 Years (LVR < 70%),363,0
596a499d-136b-4142-9a27-f6a23a82b0fd,483580,4124,Illawarra Credit Union,2 Year Introductory Variable Home Loan,242,0
743cbad2-0b62-47a1-8afd-4b78cbeb6134,208534,1334,Commonwealth Bank of Australia,Wealth Package Fixed Rate Home Loan 4 Years,200,0
183f6449-ff4e-4968-b0fd-616a4c631df1,208531,1331,Commonwealth Bank of Australia,Wealth Package Fixed Rate Home Loan 1 Year,200,0
d73fb772-34ff-4fa6-9176-4f5a35d5e00a,431720,3443,QBANK,Classic Plus Package Investment Loan (QLD only) ($100k-$250k),200,0
8f70ae99-e8a6-4235-823a-7ecfa4aec4c7,487672,40092,Bank of us,FlexiDiscount Home Loan Fixed 2 Years (LVR 90%-95%),0,250
d3976e64-e153-41ba-9b7d-888428f4528d,487673,40093,Bank of us,FlexiDiscount Home Loan Fixed 3 Years (LVR 90%-95%),0,250
853af021-9508-4794-80c9-78109239f562,55042,42562,Bank of us,FlexiDiscount Home Loan Fixed 2 Years (LVR 80%-90%),0,250
e81f7683-c4ed-48ae-ac1c-98c0ffccd4b3,512170,4255,Bank of us,FlexiDiscount Home Loan (LVR 90%-95%),0,250
ebf59220-730c-49c9-8690-987848cd800d,18902,42602,Bank of us,FlexiChoice Investment Loan Fixed 2 Years (LVR 80%-90%),0,250
aacd5d2b-8d11-46b1-ab3d-bbe2fc8b3c95,18901,42601,Bank of us,FlexiChoice Investment Loan Fixed 1 Year (LVR 80%-90%),0,250
37c260dd-d956-4b8a-a4bd-122423ed434b,473522,48812,Bank of us,FlexiChoice Investment Loan Fixed 2 Years (LVR < 80%),0,250
0e477f0a-e770-4345-a246-9ac0582afade,419470,4258,Bank of us,FlexiChoice Investment Loan (LVR 80%-90%),0,250
366fa7b2-91dc-410a-9179-35d99a9161d8,16870,4880,Bank of us,FlexiChoice Investment Loan (LVR < 80%),0,250
d7938211-ca60-412b-aefe-581f6643d0b8,512130,3036,Bank of us,Topline Investment Loan (LVR 80%-90%),0,250
e787e1a0-ce7a-4051-a9cd-b1e1a41f382e,512120,806,Bank of us,Topline Home Loan (LVR 80%-90%),0,250
f58ab863-2416-4f9e-8845-a051f10aac5a,18670,4878,Bank of us,Topline Home Loan (LVR < 80%),0,250
7dcc84b4-8cc5-454c-a652-ab5660aa3e92,497471,43191,ANZ,Fixed Rate Investment Loan (Interest Only) 1 Year,160,0
5bf47d73-0049-4d9b-8f29-1a075fbd0a70,497473,43193,ANZ,Fixed Rate Investment Loan (Interest Only) 3 Years,160,0
9041d379-ffe0-4938-a9a7-8591ca3453dc,497475,43195,ANZ,Fixed Rate Investment Loan (Interest Only) 5 Years,160,0
13446022-0b9d-49ad-a035-b2b96abcb522,4974710,431910,ANZ,Fixed Rate Investment Loan (Interest Only) 10 Years,160,0
ca95637c-f4c6-452c-9e80-c7376dd5c05e,497422,43182,ANZ,Fixed Rate Home Loan (Interest Only) 2 Years,160,0
7346270d-53d8-40ea-b7c0-32d02ea98a52,497424,43184,ANZ,Fixed Rate Home Loan (Interest Only) 4 Years,160,0
7aa52e09-17af-4b22-a129-6ad80f1a8725,497427,43187,ANZ,Fixed Rate Home Loan (Interest Only) 7 Years,160,0
5ad79be5-1abd-436c-897d-03105c82d551,398240,2231,ANZ,Standard Variable Investment Loan (Principal and Interest),160,0
4a6f4326-7625-416e-bcf6-d52635effce2,393905,20975,ANZ,Fixed Rate Investment Loan (Principal and Interest) 5 Years ,160,0
c5e32da8-b1cd-4a36-b86a-cbcfa1eb6de4,393904,20974,ANZ,Fixed Rate Investment Loan (Principal and Interest) 4 Years  ,160,0
a24119d2-b0dd-4378-93f6-a69502bd8959,3939010,209710,ANZ,Fixed Rate Investment Loan (Principal and Interest) 10 Years,160,0
da87e95b-0857-4717-b2cb-37feb6085a1b,393901,20971,ANZ,Fixed Rate Investment Loan (Principal and Interest) 1 Year,160,0
196d2882-0ff1-499d-a8a8-f2e84ff94b53,17134,1034,ANZ,Fixed Rate Home Loan (Principal and Interest) 4 Years,160,0
cc917de0-7f54-4618-80e5-a946da4f286d,17137,1037,ANZ,Fixed Rate Home Loan (Principal and Interest) 7 Years,160,0
4c7ffb3a-8794-4663-8893-81936febf4c5,17135,1035,ANZ,Fixed Rate Home Loan (Principal and Interest) 5 Years,160,0
e6771396-05e2-4799-a693-a72db4c1c062,18770,104,ANZ,Equity Manager,160,0
ff9b0184-d073-423e-86c5-00d8cda73888,389890,1971,Aussie,"Select Standard Variable Investment Loan (Principal and Interest) ($500k+, LVR < 80%)",330,0
b3b6b475-d16f-41aa-b711-96f0c8d7a3ca,359240,1530,Aussie,"Select Standard Variable Home Loan (Principal and Interest) ($500k+, LVR 90%-95%)",330,0
e4497865-bc22-4111-bfb7-fa34bdefffa4,359220,1655,Aussie,"Select Standard Variable Home Loan (Principal and Interest) ($500k+, LVR < 80%)",330,0
1c8035e4-0431-4cf8-8141-48d52c5e2d02,390131,22801,Aussie,Select Standard Investment Loan Fixed (Principal and Interest) 1 Year,330,0
71b79449-1a63-40d6-bb83-9cde67c142f0,390134,22804,Aussie,Select Standard Investment Loan Fixed (Principal and Interest) 4 Years,330,0
06f02433-0042-4d42-ac5c-023fd03655c4,238994,15404,Aussie,Select Standard Home Loan Fixed (Principal and Interest) 4 Years,330,0
be0b896f-249f-4b7f-a45b-a87a2f663cb9,238992,15402,Aussie,Select Standard Home Loan Fixed (Principal and Interest) 2 Years,330,0
8d29cf78-d4ec-47fe-ad78-29ea3ddf9987,238993,15403,Aussie,Select Standard Home Loan Fixed (Principal and Interest) 3 Years,330,0
53a9a593-763b-487b-aa6f-8a9fd7570136,389680,3974,Aussie,Select Line of Credit Investment Loan (LVR 80%-90%),330,0
064ee125-940a-485c-b84a-6cd276203115,359400,3969,Aussie,Select Line of Credit Home Loan (LVR < 80%),330,0
6b4b5b72-52a0-49b5-98c9-b86aed832160,529490,1964,Aussie,"Select Basic Investment Loan (Principal and Interest) ($500k+, LVR < 80%)",330,0
1bdaa849-b388-4148-af0f-a11ac5ea1803,529500,1656,Aussie,"Select Basic Home Loan (Principal and Interest) ($500k+, LVR < 80%)",330,0
4489ae5a-840c-4adf-8015-2b98187fe00c,390112,22792,Aussie,Select Basic Investment Loan Fixed (Principal and Interest) 2 Years,330,0
259f69d6-54f4-47a9-820b-3533fa029de8,390113,22793,Aussie,Select Basic Investment Loan Fixed (Principal and Interest) 3 Years,330,0
d9c64c91-7724-4d1b-9d40-d803b212c5bb,237813,28523,Aussie,Select Basic Home Loan Fixed (Principal and Interest) 3 Years (LVR 80%-95%),330,0
7c13b5f8-80bd-4946-a6de-ee04290a428f,237814,28524,Aussie,Select Basic Home Loan Fixed (Principal and Interest) 4 Years (LVR 80%-95%),330,0
033cc03f-4256-4039-80f4-ac23138fe4b6,237815,28525,Aussie,Select Basic Home Loan Fixed (Principal and Interest) 5 Years (LVR 80%-95%),330,0
5136c408-5818-4c7b-bfae-97ca4c639599,396850,1959,Aussie,IQ Basic Investment Loan (Principal and Interest) (LVR 80%-90%),363,0
d1349a0e-d55a-4f12-83da-f451467bf54d,396800,2160,Aussie,IQ Basic Investment Loan (Principal and Interest) (LVR 70%-80%) ,363,0
0ada22c5-ed30-4300-ae02-a762dc7bbbf5,396890,2706,Aussie,IQ Basic Investment Loan (Interest Only) (LVR 70%-80%),363,0
fa5f047b-1463-4bed-9203-bd6e68257bf8,396810,2158,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR 70%-80%),363,0
f560d514-127a-4001-a948-dcfcc8c3a96a,358060,1802,Aussie,IQ Basic Home Loan (Principal and Interest) (LVR 90%-95%),363,0
5f9d8585-1fd3-4f46-a7e5-a04ca845e108,396790,4663,Aussie,IQ Basic Home Loan (Interest Only) (LVR 70%-80%),363,0
ed4c16f8-a229-44e7-b7d5-da2935e3983c,511920,4661,Aussie,IQ Offset Investment Loan (Principal and Interest) (LVR < 70%),363,0
1b1eb16c-3b70-4017-ae5f-558270ed4c33,511890,4660,Aussie,IQ Offset Investment Loan (Interest Only) (LVR < 70%),363,0
96c4dc22-ed2d-4530-8910-627cbfddc9e9,160190,1804,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR 80%-90%),363,0
dede576e-1f54-4169-a9df-51e8a909acf9,160180,1208,Aussie,IQ Offset Home Loan (Principal and Interest) (LVR 70%- 80%),363,0
c9b4da1a-b305-40d6-9ef7-292df7db1527,511950,2162,Aussie,IQ Offset Home Loan (Interest Only) (LVR < 70%),363,0
b126ef85-38a2-43bd-9b43-a387f75b249c,514505,22815,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 5 Years (LVR < 70%),363,0
afcdb3a9-7c5e-418b-ae5b-c6df13ad47a6,514502,22812,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 2 Years (LVR < 70%),363,0
0ae06bb4-628d-40ac-b6dc-8b4959adb7ce,514501,22811,Aussie,IQ Offset Investment Loan Fixed (Principal and Interest) 1 Year (LVR < 70%),363,0
2c9106e1-5c76-446f-a140-34abbf4e2351,516192,50042,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),363,0
76da9e72-c74b-466b-9fc7-c8760ceb29b0,516194,50044,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),363,0
d90c0d88-0791-466a-8be3-23b38163d9ca,514511,27151,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 1 Year (LVR < 70%),363,0
28473e1f-0240-4c00-b899-366213bd1fa6,514514,27154,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 4 Years (LVR < 70%),363,0
04eeb26a-e3ef-45ad-aef3-01ed648d9b6d,516193,50043,Aussie,IQ Offset Investment Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),363,0
1bf00f79-7964-4b0e-b20c-7e1ee8d0a7df,516254,50024,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 4 Years (LVR 80%-95%),363,0
b992911f-87a6-403b-8bf3-055fef30272e,516251,50021,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 1 Year (LVR 80%-95%),363,0
84ef254d-413f-4573-84f5-daa5ddb9a6b6,524733,15383,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 3 Years (LVR 70%-80%),363,0
181b78bc-2f0f-49f5-b2b2-8758538e8d48,524735,15385,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 5 Years (LVR 70%-80%),363,0
a2c09bde-685f-49fa-992f-760027948b46,524731,15381,Aussie,IQ Offset Home Loan Fixed (Principal and Interest) 1 Year (LVR 70%-80%),363,0
b685d426-eddd-462e-ac26-de14631dcc81,516245,50035,Aussie,IQ Offset Home Loan Fixed (Interest Only) 5 Years (LVR 70%-80%),363,0
c9c80ba0-dfcd-4ece-84f7-54e63156497b,516243,50033,Aussie,IQ Offset Home Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),363,0
74edad01-cef5-4f02-84a0-5a841a9b029c,516244,50034,Aussie,IQ Offset Home Loan Fixed (Interest Only) 4 Years (LVR 70%-80%),363,0
aa8a8763-8b14-4be8-b879-ff11b21a9bea,514492,30432,Aussie,IQ Offset Home Loan Fixed (Interest Only) 2 Years (LVR < 70%),363,0
ac621266-a118-4f2d-846c-2ff8804c90b0,514491,30431,Aussie,IQ Offset Home Loan Fixed (Interest Only) 1 Year (LVR < 70%),363,0
b516724b-2f63-4c55-9210-22bdfd1bc0e4,524745,18635,Aussie,IQ Basic Investment Loan Fixed (Principal and Interest) 5 Years (LVR 70%-80%),363,0
87b148e6-645b-4cb0-ae4b-fff0f161cfc9,524743,18633,Aussie,IQ Basic Investment Loan Fixed (Principal and Interest) 3 Years (LVR 70%-80%),363,0
04c4ffa9-1b2a-489e-a1be-2d3d1eafd10f,524742,18632,Aussie,IQ Basic Investment Loan Fixed (Principal and Interest) 2 Years (LVR 70%-80%),363,0
c5ec324f-aba2-4515-a2ef-605d81570cda,516155,50015,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 5 Years (LVR 70%-80%),363,0
e9923e53-19af-43f3-bdb8-b1e729df5d73,516152,50012,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),363,0
85f0a03c-6fd5-4734-8edc-ea562d406e1e,406501,27051,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 1 Year (LVR < 70%),363,0
d112e504-2645-4aac-9f22-c39d8e1f2001,406503,27053,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 3 Years (LVR < 70%),363,0
d3982acc-d1a0-4dfc-814d-51909a234757,406505,27055,Aussie,IQ Basic Investment Loan Fixed (Interest Only) 5 Years (LVR < 70%),363,0
070835f6-acf4-49e8-8dea-541ff053bd67,516181,49981,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 1 Year (LVR 80%-95%),363,0
dfbcea91-c7b3-4984-9741-5dd041723502,516185,49985,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 5 Years (LVR 80%-95%),363,0
95137377-c946-4328-a523-964fd8607f68,516182,49982,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 2 Years (LVR 80%-95%),363,0
64d759fd-3b3c-472f-b328-2cad13f38beb,524721,1761,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 1 Year (LVR 70%-80%),363,0
967ec5bf-25c3-4b73-a840-ef54311c9cf6,524723,1763,Aussie,IQ Basic Home Loan Fixed (Principal and Interest) 3 Years (LVR 70%-80%),363,0
284b4997-de59-4223-ac07-1fabd18f8084,516173,49993,Aussie,IQ Basic Home Loan Fixed (Interest Only) 3 Years (LVR 70%-80%),363,0
983d2d0b-8826-462c-af51-e54416d4c272,516171,49991,Aussie,IQ Basic Home Loan Fixed (Interest Only) 1 Year (LVR 70%-80%),363,0
303f87d3-7262-41d1-ade9-56c72d0303a7,516172,49992,Aussie,IQ Basic Home Loan Fixed (Interest Only) 2 Years (LVR 70%-80%),363,0
9f9381bf-dd8f-4f67-a8fc-51d9157feaf4,406494,27044,Aussie,IQ Basic Home Loan Fixed (Interest Only) 4 Years (LVR < 70%),363,0
991df4d9-7f37-4dba-9913-10ad63c5bb2b,406495,27045,Aussie,IQ Basic Home Loan Fixed (Interest Only) 5 Years (LVR < 70%),363,0
5f17968a-0c5c-4ff6-8319-bb2966ac1db5,208532,1332,Commonwealth Bank of Australia,Wealth Package Fixed Rate Home Loan 2 Years,200,0
bbe3a91a-be7e-4352-b70b-02e7845889dc,431740,3440,QBANK,Classic Plus Package Investment Loan (New Customer),200,0
0b73a592-6c74-4969-91b1-a385bcd233f2,431730,3444,QBANK,Classic Plus Package Investment Loan (QLD only) ($250k+),200,0
49e14d7f-9e4e-42b9-82bb-d4b639bed849,487671,40091,Bank of us,FlexiDiscount Home Loan Fixed 1 Year (LVR 90%-95%),0,250
99c75d6c-22ac-4892-9025-b1b588edf0df,55043,42563,Bank of us,FlexiDiscount Home Loan Fixed 3 Years (LVR 80%-90%),0,250
d6b30397-2b48-4035-bf0e-80896cce59a0,55041,42561,Bank of us,FlexiDiscount Home Loan Fixed 1 Year (LVR 80%-90%),0,250
97e19866-eed0-436c-91d1-feb41c7e41d8,512160,808,Bank of us,FlexiDiscount Home Loan (LVR 80%-90%),0,250
9f38f388-8bca-43f5-9698-6efeec489efc,18903,42603,Bank of us,FlexiChoice Investment Loan Fixed 3 Years (LVR 80%-90%),0,250
c9e695ed-4137-451f-8651-b7e83a8dd776,473521,48811,Bank of us,FlexiChoice Investment Loan Fixed 1 Year (LVR < 80%),0,250
5abda03c-9f0d-4dbb-8f8c-5d69a2cde445,473523,48813,Bank of us,FlexiChoice Investment Loan Fixed 3 Years (LVR < 80%),0,250
40c6af23-67fa-4531-b63b-70dab826b6f9,419600,3040,Bank of us,FlexiChoice Investment Loan (LVR 90%-95%),0,250
49c6263f-8edb-4995-9ddf-911e7853ee71,419520,4106,Bank of us,Topline Investment Loan (LVR 90%-95%),0,250
8cac049c-6bc1-4b7e-a836-df05ca5b513d,419560,4879,Bank of us,Topline Investment Loan (LVR < 80%),0,250
191d3b9a-c054-4cf4-a3e7-d47af5ed9925,54970,4105,Bank of us,Topline Home Loan (LVR 90%-95%),0,250
1e697d2d-d952-4513-b1da-c794bd7cbd55,497450,4322,ANZ,Standard Variable Home Loan (Interest Only),160,0
43ae05bc-74e0-4b31-a6b8-4737a3f9f34d,497500,4323,ANZ,Standard Variable Investment Loan (Interest Only),160,0
fb840587-c593-4d87-aad3-d0402ad57a64,497472,43192,ANZ,Fixed Rate Investment Loan (Interest Only) 2 Years,160,0
cb4cf725-7676-4f17-8547-31020523e977,497474,43194,ANZ,Fixed Rate Investment Loan (Interest Only) 4 Years,160,0
f598650b-b89b-4a80-b48a-9843b9113591,497477,43197,ANZ,Fixed Rate Investment Loan (Interest Only) 7 Years,160,0
2f94553f-1892-4f6a-8b6d-b8c4d75d5edd,497421,43181,ANZ,Fixed Rate Home Loan (Interest Only) 1 Year,160,0
25b157b4-f411-4b8f-841e-2552c5200ee1,497423,43183,ANZ,Fixed Rate Home Loan (Interest Only) 3 Years,160,0
1c110875-cd55-4a48-86fb-e1f472a840d1,497425,43185,ANZ,Fixed Rate Home Loan (Interest Only) 5 Years,160,0
a3cc428f-d1b1-404f-9204-23542c75ab9b,4974210,431810,ANZ,Fixed Rate Home Loan (Interest Only) 10 Years,160,0
